timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759501636356,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501636402,2,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501636526,2,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501636586,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501636616,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501636624,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501636719,2,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501636766,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501636803,2,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501636928,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501636967,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,433,143,7,7,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501636980,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501636992,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,7,7,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637157,2,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501637174,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637200,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501637237,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501637279,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501637359,2,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501637399,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501637400,2,GET /api/logs/search,200,,Searchers 1-8,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501637416,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501637422,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501637442,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637482,2,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501637558,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501637717,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637753,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637764,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501637826,2,GET /api/logs/count,200,,Searchers 1-8,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501637829,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637829,0,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,0,0,0
1759501637886,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501637942,2,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501638048,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501638065,6,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,6,0,0
