timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759490309486,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490309539,2,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759490309580,2,GET /api/logs/count,200,,Searchers 1-10,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759490309580,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490309597,1,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759490309605,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759490309620,2,GET /api/logs/search,200,,Searchers 1-8,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759490309648,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759490309719,2,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759490309741,2,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490309744,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490309756,2,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759490309950,2,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759490309963,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759490309996,2,GET /api/logs/count,200,,Searchers 1-8,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759490310019,2,GET /api/logs/count,200,,Searchers 1-9,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759490310019,1,GET /api/logs/search,200,,Searchers 1-10,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759490310041,2,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759490310097,2,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490310156,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490310163,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759490310179,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759490310198,2,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
